Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
97,11,1,487.291640940209,5805.3564634563,261.379694260178,5318.06482251609
97,1,1,427.291640940209,5945.4074181916,140.050954735298,5518.11577725139
97,16,1,3619.73583019611,6890.82603262583,945.418614434236,3271.09020242973
98,2,1,11,373.001938708758,373.001938708758,362.001938708758
98,4,0,23,685.651084894646,312.649146185888,662.651084894646
98,16,0,95,1559.07600723031,873.424922335661,1464.07600723031
98,3,1,17,1878.5421490775,319.466141847195,1861.5421490775
98,18,1,2705.87632370688,2873.89746820292,995.355319125422,168.021144496047
98,10,0,59,2975.16401516902,101.266546966093,2916.16401516902
98,20,1,3173.03212749023,3329.9097162344,354.745701065381,156.877588744171
98,19,0,2428.52508656792,3651.01128907565,321.101572841253,1222.48620250773
98,7,0,442.779421755532,5461.3200496874,1810.30876061174,5018.54062793186
98,11,0,466.779421755532,6122.04019071449,660.720141027097,5655.26076895896
98,6,0,35,6185.74526663032,63.7050759158292,6150.74526663032
98,8,1,3119.03212749023,6556.35394940529,370.608682774965,3437.32182191506
99,15,1,89,351.878355063344,351.878355063344,262.878355063344
99,3,0,17,817.53544876769,465.657093704346,800.53544876769
99,4,0,23,1728.84784663436,911.312397866665,1705.84784663436
99,14,0,83,1883.56741288499,154.719566250631,1800.56741288499
99,2,0,11,1970.25318793012,86.6857750451297,1959.25318793012
99,1,0,5,2383.60265406081,413.349466130695,2378.60265406081
99,18,0,2114.06779929039,2570.10853251404,186.50587845323,456.040733223654
99,8,0,2066.06779929039,2729.66287604164,159.554343527602,663.595076751256
99,10,0,429.631325024699,3937.11228896054,1207.4494129189,3507.48096393584
99,19,0,477.631325024699,4073.69018937009,136.577900409552,3596.05886434539
100,12,1,71,338.902064426023,338.902064426023,267.902064426023
100,18,0,2754.97004707647,2991.41841036308,2652.51634593706,236.448363286612
100,6,1,3057.92697246537,3332.98085218523,341.562441822147,275.053879719857
100,17,1,909.823448488118,4646.93374558159,1313.95289339636,3737.11029709347
100,7,1,644.47221134916,4959.63485870478,312.701113123194,4315.16264735562
100,3,1,4775.82856204486,5175.1829188859,215.548060181124,399.35435684104
100,9,1,1176.57500884406,5326.72507579238,151.542156906479,4150.15006694832
100,19,1,493.120974210202,5518.33415863098,191.609082838601,5025.21318442078
100,13,0,77,5608.19589048342,89.8617318524366,5531.19589048342
100,8,1,2700.97004707647,6254.30218250314,646.106292019721,3553.33213542668
100,14,1,83,6363.02672187537,108.724539372232,6280.02672187537
100,5,1,2682.97004707647,6914.53528242051,551.508560545139,4231.56523534405
100,1,1,2046.81203178351,7074.06327533092,159.527992910404,5027.25124354741
